"talk.edits","words.added","editors","talk.density","talk.diameter","talk.clustering.coef","talk.kcore.gt.2","days.from.start.to.end","days.from.half.to.end","founding.date"
841,47386,44,0.153409090909091,3,0.445012787723785,0.696969696969697,13,2,"2009-04-17 18:45:16"
0,35586,291,NA,0,NA,NA,1038,199,"2004-04-21 22:05:31"
61,489730,201,0.0968379446640316,5,0.358208955223881,0.478260869565217,174,37,"2008-05-19 22:11:04"
30,142979,239,0.120833333333333,3,0.443181818181818,0.4375,781,634,"2006-04-16 02:02:38"
71,39388,221,0.0314285714285714,3,0.185897435897436,0.22,463,83,"2008-06-17 07:40:09"
40,168408,111,0.186813186813187,3,0.661016949152542,0.5,286,233,"2007-03-15 10:26:26"
5,164072,98,0.166666666666667,1,NA,0,840,14,"2007-08-27 23:01:51"
242,102865,150,0.040194572452637,4,0.155487804878049,0.492063492063492,117,23,"2004-11-11 23:33:14"
33,159836,251,0.128205128205128,3,0.545454545454545,0.384615384615385,187,147,"2005-03-31 05:26:46"
13,100171,83,0.128787878787879,2,0.66,0.416666666666667,485,116,"2008-03-13 19:50:54"
9,84981,72,0.2,1,1,0,4,2,"2009-06-03 23:13:48"
12,66174,78,0.233333333333333,2,0.6,0.5,24,1,"2008-12-28 16:59:24"
42,190748,24,0.311111111111111,2,0.894736842105263,1,192,0,"2006-07-11 09:54:19"
9,122554,6,0.666666666666667,2,1,0,35,27,"2009-04-05 16:07:53"
77,209831,94,0.142292490118577,5,0.527027027027027,0.608695652173913,939,48,"2004-11-11 23:33:14"
30,674907,150,0.143382352941176,3,0.631578947368421,0.529411764705882,1857,251,"2004-11-11 23:33:14"
6,44409,21,0.5,2,0,0,198,0,"2004-06-05 19:18:00"
67,101951,74,0.1,4,0.2,0.1875,1470,479,"2004-03-26 14:33:39"
38,381611,142,0.0714285714285714,4,0.182432432432432,0.318181818181818,421,144,"2007-10-31 13:29:30"
37,80508,44,0.277777777777778,3,0.626865671641791,0.8,191,47,"2008-01-24 05:36:28"
14,20194,12,0.178571428571429,2,0.130434782608696,0,389,0,"2004-11-11 23:33:14"
32,84166,25,0.262820512820513,3,0.618181818181818,0.615384615384615,19,14,"2008-06-20 17:18:05"
16,235109,40,0.232142857142857,2,0.833333333333333,0.5,147,147,"2007-10-05 10:36:15"
102,199193,96,0.0480769230769231,3,0.171009771986971,0.3,466,232,"2006-08-22 22:22:02"
8,48666,210,0.5,1,NA,0,159,138,"2006-04-03 16:24:43"
11,155755,23,0.45,3,0.8,0.8,213,85,"2005-03-18 03:50:08"
12,1647992,50,0.30952380952381,3,0.652173913043478,0.571428571428571,144,3,"2007-01-09 21:53:37"
97,32015,95,0.0398293029871977,4,0.0906801007556675,0.210526315789474,350,275,"2006-09-15 08:34:54"
4,1817023,12,0.2,1,1,0,146,4,"2006-07-09 13:00:53"
70,63856,183,0.146198830409357,3,0.576512455516014,0.473684210526316,611,4,"2007-08-27 23:01:51"
107,62173,74,0.102216748768473,4,0.339517625231911,0.517241379310345,50,14,"2008-04-07 15:11:07"
50,256531,54,0.0761904761904762,3,0.178571428571429,0.285714285714286,263,37,"2008-01-08 10:32:50"
104,154618,26,0.224358974358974,3,0.36734693877551,0.615384615384615,48,26,"2006-04-11 02:31:08"
122,119975,63,0.0448658649398705,3,0.142061281337047,0.297872340425532,77,25,"2008-12-28 15:03:23"
4,418816,126,0.5,2,0,0,554,93,"2006-06-18 09:34:55"
65,154407,142,0.0534274193548387,5,0.225663716814159,0.28125,828,452,"2006-02-14 21:40:41"
129,321483,228,0.0501683501683502,3,0.338745387453875,0.690909090909091,425,162,"2006-02-21 20:38:01"
57,43951,55,0.133986928104575,3,0.459677419354839,0.5,1,0,"2007-05-11 08:44:05"
84,204846,32,0.263888888888889,3,0.473684210526316,0.777777777777778,574,28,"2008-03-13 20:58:09"
10,65358,91,0.142857142857143,1,1,0,642,170,"2004-11-11 23:33:14"
0,186753,83,NA,0,NA,NA,739,20,"2007-02-18 10:49:50"
214,141835,114,0.143393393393393,4,0.430174563591023,0.837837837837838,341,68,"2007-06-10 00:45:24"
118,147363,123,0.133597883597884,3,0.387468030690537,0.642857142857143,1047,69,"2004-04-07 03:23:14"
11,560839,15,0.15,1,0,0,64,53,"2006-05-27 14:08:11"
3,4407861,3,0.5,1,NA,0,0,0,"2009-05-22 00:55:55"
14,548642,388,0.119047619047619,2,0,0,673,159,"2004-12-31 06:22:17"
708,81901,30,0.10383064516129,4,0.285714285714286,0.5,51,11,"2007-08-21 18:01:44"
11,359183,137,0.233333333333333,2,0,0,458,270,"2006-09-16 13:01:16"
126,105352,172,0.0490286771507863,4,0.14703110273327,0.382978723404255,535,270,"2006-12-01 09:28:18"
9,112212,84,0.133333333333333,1,NA,0,696,217,"2006-12-05 00:01:24"
72,109486,110,0.128458498023715,4,0.378548895899054,0.695652173913043,528,13,"2005-03-08 17:05:30"
41,109476,42,0.127272727272727,4,0,0,532,66,"2004-11-11 23:33:14"
6,8293,13,0.5,3,0.6,0,34,7,"2009-01-05 02:31:17"
104,248417,23,0.277777777777778,2,0.658536585365854,0.666666666666667,56,35,"2009-10-10 04:56:05"
105,264727,157,0.0598404255319149,4,0.293726235741445,0.541666666666667,17,12,"2006-12-12 16:31:52"
7,232407,88,0.5,1,1,0,171,87,"2006-05-06 15:52:36"
13,178437,27,0.232142857142857,2,0.4,0.5,368,123,"2006-01-23 18:04:01"
11,139466,6,0.833333333333333,2,1,1,55,33,"2009-07-08 07:47:04"
61,389119,183,0.138888888888889,5,0.578397212543554,0.821428571428571,519,205,"2005-04-28 21:16:23"
15,70221,50,0.333333333333333,1,0.6,0,844,8,"2004-11-11 23:33:14"
55,187930,245,0.0606060606060606,5,0.423529411764706,0.484848484848485,910,99,"2006-01-14 18:05:56"
4,86598,51,0.5,1,NA,0,490,13,"2007-08-09 22:31:49"
346,77408,74,0.130124777183601,3,0.374186550976139,0.735294117647059,592,38,"2007-08-09 22:31:49"
21,111110,80,0.0769230769230769,1,0,0,135,88,"2005-01-03 19:36:48"
13,150285,24,0.333333333333333,2,0,0,179,139,"2008-09-27 01:46:23"
12,62396,97,0.0952380952380952,2,0,0,1,0,"2009-09-11 11:41:02"
21,188445,102,0.134615384615385,3,0.647058823529412,0.615384615384615,979,258,"2006-12-07 17:23:35"
39,85067,29,0.0413105413105413,2,0,0,102,55,"2007-12-12 18:55:03"
38,211443,54,0.318181818181818,3,0.6,0.818181818181818,369,188,"2007-08-10 08:30:26"
9,439436,15,0.3,3,0,0,121,52,"2009-07-08 09:44:04"
77,245708,20,0.0175592625109745,4,0.0269209197980931,0.117647058823529,24,16,"2006-08-27 10:34:53"
10,242274,13,0.125,1,0,0,38,12,"2006-11-09 00:04:28"
56,161813,54,0.166666666666667,5,0.352941176470588,0.461538461538462,213,93,"2004-04-10 13:47:53"
3,964836,4,0.5,1,NA,0,2,0,"2009-04-19 11:05:03"
2,98829,2,1,1,NA,0,1,0,"2009-06-17 21:04:57"
6,206948,1205,0.333333333333333,1,0,0,544,13,"2006-06-18 02:53:00"
5,85402,24,0.2,1,1,0,263,133,"2008-11-10 00:08:14"
141,98495,19,0.318181818181818,3,0.507352941176471,0.833333333333333,15,5,"2007-01-09 07:21:05"
90,207115,46,0.404761904761905,3,0.555555555555556,0.714285714285714,925,8,"2006-01-20 18:02:48"
25,97402,16,0.166666666666667,2,0.176470588235294,0.333333333333333,215,141,"2008-12-10 23:01:20"
60,226833,108,0.0265957446808511,5,0.0298136645962733,0.125,628,63,"2007-08-09 22:31:49"
21,356844,84,0.136363636363636,3,0.319148936170213,0.5,554,252,"2007-11-16 11:33:09"
8,27557,77,0.107142857142857,1,0.75,0,64,3,"2007-12-23 11:20:16"
14,167390,49,0.238095238095238,3,0.375,0,50,31,"2008-03-17 22:27:05"
17,70990,153,0.143939393939394,2,0.868421052631579,0.666666666666667,208,92,"2005-11-05 09:54:52"
12,58482,95,0.2,2,0,0,314,1,"2004-11-11 23:33:14"
5,39444,7,0.333333333333333,2,0,0,369,16,"2008-01-13 12:48:12"
53,133524,102,0.113157894736842,4,0.4,0.6,544,60,"2007-08-07 07:51:39"
42,57145,44,0.45,2,0.789473684210526,0.8,576,565,"2006-12-31 12:00:29"
66,161831,54,0.108225108225108,3,0.26431718061674,0.5,85,41,"2008-03-13 19:54:05"
1,130018,20,0.5,1,NA,0,166,77,"2007-10-26 16:10:35"
9,156736,144,0.333333333333333,3,0.75,0.666666666666667,300,84,"2007-01-30 08:15:14"
268,479358,164,0.0413469735720375,4,0.175058823529412,0.536231884057971,234,37,"2004-11-11 23:33:14"
231,221347,108,0.121848739495798,3,0.341968911917098,0.742857142857143,116,39,"2007-06-01 16:11:48"
5,271043,116,1,1,NA,0,58,46,"2007-06-28 14:02:42"
44,57459,69,0.0942028985507246,3,0.296791443850267,0.541666666666667,316,18,"2004-11-11 23:33:14"
11,55042,99,0.666666666666667,2,0,0,10,1,"2007-08-02 16:52:55"
120,156236,31,0.131578947368421,3,0.262672811059908,0.421052631578947,11,4,"2005-12-09 23:44:41"
16,51471,12,0.142857142857143,2,0,0,11,3,"2005-05-30 07:35:17"
67,188538,225,0.0734299516908213,4,0.724137931034483,0.891304347826087,481,211,"2004-11-11 23:33:14"
51,168026,39,0.0597826086956522,3,0.0774907749077491,0.208333333333333,183,159,"2008-02-24 18:34:52"
37,148620,83,0.104575163398693,3,0.545454545454545,0.333333333333333,1434,761,"2004-11-11 23:33:14"
8,82346,76,0.125,2,0.333333333333333,0,1409,815,"2004-11-11 23:33:14"
111,36728,49,0.294372294372294,3,0.57849196538937,0.909090909090909,17,8,"2006-02-24 08:24:02"
50,293430,72,0.25,1,0,0,25,14,"2006-04-23 19:11:09"
14,41643,104,0.178571428571429,2,1,0.5,822,440,"2004-11-11 23:33:14"
57,108291,101,0.170995670995671,3,0.687150837988827,0.590909090909091,279,131,"2008-03-25 19:42:09"
302,64889,48,0.180443548387097,4,0.458993797381117,0.9375,75,44,"2007-06-30 20:16:03"
0,25689,361,NA,0,NA,NA,390,159,"2004-01-04 13:09:40"
37,38104,86,0.277777777777778,3,0.428571428571429,0.666666666666667,349,2,"2004-11-11 23:33:14"
0,95265,140,NA,0,NA,NA,480,287,"2005-04-05 15:31:25"
68,82470,147,0.0464576074332172,4,0.290322580645161,0.30952380952381,532,81,"2007-07-10 03:03:31"
23,121489,37,0.163636363636364,2,0.857142857142857,0.545454545454545,726,3,"2007-08-09 22:31:49"
306,384940,80,0.0920634920634921,4,0.314315352697095,0.722222222222222,490,67,"2008-03-13 20:58:09"
78,146695,30,0.104615384615385,3,0.428571428571429,0.423076923076923,41,28,"2008-07-29 04:40:12"
91,386376,40,0.266666666666667,3,0.569277108433735,0.8125,251,4,"2006-02-14 00:23:27"
33,380585,68,0.181818181818182,3,0.461538461538462,0.416666666666667,645,20,"2007-10-01 15:54:33"
31,128442,73,0.166666666666667,3,0.566037735849057,0.733333333333333,866,292,"2007-08-09 22:31:49"
1,20690,164,NA,0,NA,NA,105,5,"2006-02-25 12:24:38"
117,161745,50,0.279166666666667,4,0.555555555555556,0.9375,155,73,"2008-03-29 19:40:07"
17,150674,223,0.0694444444444444,2,0,0,401,222,"2007-01-31 22:31:43"
3,88220,406,0.5,1,1,1,966,259,"2004-01-15 03:33:37"
4,48382,117,0.5,1,NA,0,413,0,"2008-03-13 20:58:09"
0,593157,3,NA,0,NA,NA,2,1,"2007-07-10 03:26:40"
18,888092,233,0.214285714285714,3,0.535714285714286,0.5,1472,482,"2004-08-11 14:17:31"
28,80483,89,0.0416666666666667,2,0.104651162790698,0,619,64,"2007-10-20 15:50:05"
99,595322,31,0.0727513227513227,4,0.163793103448276,0.321428571428571,261,21,"2006-08-08 11:54:28"
129,151056,85,0.0896159317211949,4,0.450828729281768,0.552631578947368,386,121,"2008-05-18 14:12:06"
19,185970,6,0.666666666666667,2,0.75,1,4,2,"2009-02-20 21:59:26"
124,439195,109,0.0843454790823212,4,0.433333333333333,0.58974358974359,246,22,"2005-02-21 17:14:54"
26,98913,159,0.0714285714285714,2,0,0,334,56,"2004-11-11 23:33:14"
2,1813753,7,0.5,1,NA,0,23,4,"2006-12-16 02:33:25"
1,1152401,431,0.5,1,NA,0,1202,72,"2004-09-15 19:43:21"
33,85813,42,0.0619047619047619,2,0.101351351351351,0.19047619047619,160,72,"2007-12-16 14:05:03"
15,339165,158,0.160714285714286,1,1,0.5,478,36,"2007-08-09 22:31:49"
30,297450,47,0.166666666666667,3,0.391304347826087,0.333333333333333,335,0,"2004-11-11 23:33:14"
113,124599,66,0.165789473684211,3,0.479381443298969,0.65,723,639,"2006-02-06 18:27:35"
0,5016,8,NA,0,NA,NA,638,0,"2007-04-30 13:38:56"
0,237068,4,NA,0,NA,NA,18,0,"2009-11-07 02:00:09"
24,406883,90,0.166666666666667,3,0.5,0,58,28,"2006-07-01 17:17:36"
10,267202,47,0.333333333333333,2,0,0,618,473,"2006-11-08 06:36:45"
46,137686,185,0.0615942028985507,2,0.345132743362832,0.208333333333333,600,45,"2007-08-09 22:31:49"
39,113580,22,0.333333333333333,3,0.4,0.5,84,47,"2008-03-09 03:58:29"
13,103086,33,0.138888888888889,2,0.1,0,57,30,"2009-06-08 23:58:27"
1,186842,34,0.5,1,NA,0,58,33,"2007-04-06 17:20:11"
19,202686,64,0.277777777777778,2,0.78,0.666666666666667,284,89,"2004-11-11 23:33:14"
29,187097,13,0.566666666666667,2,0.652173913043478,0.833333333333333,5,0,"2009-09-17 11:43:03"
13,116334,37,0.245454545454545,3,0.690265486725664,0.818181818181818,372,55,"2008-03-13 20:58:09"
88,117668,66,0.145238095238095,4,0.424342105263158,0.571428571428571,40,9,"2004-11-11 23:33:14"
1,175385,12,0.5,1,NA,0,207,2,"2008-01-16 00:18:58"
12,103640,11,0.466666666666667,2,0.714285714285714,1,207,13,"2004-11-11 23:33:14"
3,188472,3,0.333333333333333,2,0,0,18,7,"2006-03-28 18:00:41"
8,58932,50,0.194444444444444,2,0.891891891891892,0.555555555555556,73,70,"2008-12-29 18:18:18"
185,94634,34,0.229166666666667,3,0.401673640167364,0.6875,373,7,"2004-11-11 23:33:14"
19,43562,38,0.333333333333333,2,0.631578947368421,0.666666666666667,707,13,"2007-08-27 23:01:51"
72,103229,113,0.09375,6,0.531496062992126,0.545454545454545,190,32,"2009-01-03 12:44:15"
19,91461,55,0.263888888888889,5,0.580645161290323,0.444444444444444,140,42,"2004-11-11 23:33:14"
3,87321,24,0.5,1,1,0,5,3,"2009-12-17 18:18:05"
175,130734,66,0.0481707317073171,5,0.156285390713477,0.268292682926829,152,7,"2008-03-31 21:32:06"
83,316013,91,0.19047619047619,3,0.450643776824034,0.857142857142857,340,19,"2004-11-11 23:33:14"
213,208642,24,0.254761904761905,4,0.571192052980132,0.80952380952381,76,35,"2008-11-01 09:27:09"
49,57757,37,0.192307692307692,3,0.613636363636364,0.846153846153846,509,6,"2004-11-11 23:33:14"
10,80919,186,0.35,2,0.375,0.6,1074,229,"2004-06-15 18:20:01"
8,134739,12,0.583333333333333,3,0.75,1,183,14,"2006-03-30 09:03:17"
41,93360,147,0.0915032679738562,3,0.525773195876289,0.444444444444444,361,201,"2007-01-30 23:37:43"
64,138598,58,0.170833333333333,4,0.491803278688525,0.5625,153,112,"2006-07-04 22:24:38"
72,59959,15,0.119047619047619,3,0.180722891566265,0.333333333333333,8,0,"2007-10-03 21:18:13"
28,173588,39,0.142857142857143,2,0.5,0,392,374,"2006-10-26 12:48:16"
0,100953,123,NA,0,NA,NA,918,176,"2005-02-20 04:01:23"
28,83012,127,0.102564102564103,3,0.272727272727273,0.230769230769231,710,50,"2007-08-27 23:01:51"
31,125865,72,0.203296703296703,4,0.6,0.785714285714286,134,18,"2006-03-07 19:35:16"
26,134111,162,0.0958333333333333,3,0.230769230769231,0.375,196,80,"2008-09-03 02:12:08"
13,200029,185,0.0972222222222222,2,0,0,623,325,"2007-11-09 22:30:06"
1,154171,7,0.5,1,NA,0,132,4,"2009-08-19 16:35:02"
66,395935,29,0.175824175824176,4,0.446808510638298,0.571428571428571,64,4,"2008-01-25 23:56:11"
675,208504,44,0.121621621621622,3,0.378169014084507,0.648648648648649,36,13,"2008-05-13 22:32:10"
43,53609,52,0.0597701149425287,2,0.188811188811189,0.266666666666667,82,36,"2009-01-24 23:30:16"
14,124264,81,0.118181818181818,2,0.12,0,315,300,"2006-07-22 13:55:53"
55,115058,22,0.0919117647058824,2,0.0930232558139535,0.235294117647059,38,13,"2009-06-18 17:28:03"
25,164972,250,0.142857142857143,2,0.75,0,366,135,"2006-09-14 11:12:47"
5,340431,117,0.5,1,NA,0,16,12,"2008-12-14 02:24:18"
25,101926,76,0.0904761904761905,4,0.115384615384615,0.266666666666667,446,191,"2005-03-19 09:49:33"
109,86176,47,0.124338624338624,4,0.348137535816619,0.75,53,53,"2006-02-14 23:24:41"
9,109554,91,0.166666666666667,3,0,0,777,120,"2006-12-07 19:42:35"
29,213483,39,0.128571428571429,4,0.552631578947368,0.4,705,36,"2007-02-27 11:49:45"
28,726199,170,0.228571428571429,3,0.818181818181818,0.866666666666667,282,137,"2007-10-21 23:25:36"
13,69935,45,0.366666666666667,2,0.652173913043478,0.666666666666667,35,23,"2009-04-18 16:31:16"
95,49970,67,0.140316205533597,3,0.486111111111111,0.478260869565217,141,44,"2006-09-13 17:38:05"
54,162180,38,0.189393939393939,3,0.391304347826087,0.5,312,36,"2007-07-24 09:53:45"
36,72878,16,0.134615384615385,3,0.346153846153846,0.307692307692308,107,63,"2009-02-08 00:01:34"
46,75222,58,0.0790513833992095,3,0.170731707317073,0.347826086956522,16,13,"2010-01-24 03:14:09"
12,319290,17,0.35,2,0.8,0.8,164,6,"2008-02-27 11:06:38"
57,228206,39,0.104575163398693,4,0.448275862068966,0.388888888888889,25,6,"2006-08-27 10:35:15"
33,76220,53,0.0897435897435897,2,0.1875,0.230769230769231,247,226,"2008-02-01 22:55:12"
27,138579,59,0.192307692307692,4,0.673469387755102,0.5,731,156,"2004-11-11 23:33:14"
57,179819,24,0.244444444444444,2,0.679245283018868,0.7,526,299,"2008-01-05 10:41:12"
1,221613,2,0.5,1,NA,0,12,4,"2010-02-08 17:03:03"
3,160231,3,0.5,1,NA,0,14,12,"2009-09-19 22:29:03"
1,133989,57,0.5,1,NA,0,61,31,"2009-05-20 20:05:33"
8,51625,41,0.111111111111111,1,0.857142857142857,0,184,18,"2009-01-27 02:42:09"
14,199968,193,0.0897435897435897,2,0.346153846153846,0,568,137,"2008-03-19 23:53:07"
50,115955,126,0.171428571428571,4,0.68,0.733333333333333,57,1,"2006-05-04 05:54:34"
0,65247,128,NA,0,NA,NA,714,222,"2004-11-24 07:12:26"
87,193661,142,0.0681818181818182,3,0.257769652650823,0.454545454545454,766,112,"2006-08-26 21:28:35"
113,255617,65,0.181818181818182,2,0.222222222222222,0.363636363636364,67,15,"2007-06-26 17:18:16"
43,65739,130,0.0463709677419355,5,0.146551724137931,0.3125,1016,220,"2006-04-26 12:27:22"
244,175934,121,0.109387755102041,3,0.381556393555022,0.84,73,33,"2006-06-21 07:59:32"
177,65386,83,0.0724358974358974,3,0.258196721311475,0.525,51,18,"2006-06-28 09:12:20"
21,203491,42,0.160714285714286,2,0.428571428571429,0,689,313,"2007-07-02 22:55:39"
37,132016,28,0.2,3,0.476190476190476,0.636363636363636,518,69,"2007-10-30 22:32:58"
357,83048,263,0.0353073463268366,6,0.285927696444577,0.551724137931034,149,90,"2006-04-28 05:20:10"
17,426177,48,0.2,2,0.25,0,57,15,"2007-12-02 06:40:04"
63,466201,63,0.115384615384615,3,0.166666666666667,0,318,9,"2007-05-28 17:22:12"
67,31703,105,0.145021645021645,5,0.477453580901857,0.727272727272727,1,0,"2009-07-06 19:57:56"
1,91077,58,0.5,1,NA,0,65,9,"2009-05-10 17:37:09"
4,17206,78,0.2,1,1,0,13,13,"2009-07-01 21:13:03"
65,622233,69,0.132411067193676,5,0.573200992555831,0.652173913043478,1642,762,"2004-11-11 23:33:14"
5,52430,55,0.166666666666667,1,NA,0,19,10,"2006-09-14 14:31:01"
50,175158,96,0.12280701754386,4,0.458333333333333,0.631578947368421,91,66,"2007-03-04 06:25:32"
40,258045,108,0.0974025974025974,4,0.44578313253012,0.5,579,226,"2004-11-11 23:33:14"
83,148974,136,0.102941176470588,2,0.15,0.294117647058824,244,18,"2004-11-11 23:33:14"
1,465612,253,0.5,1,NA,0,292,58,"2008-01-18 18:06:29"
100,88811,57,0.0371428571428571,4,0.106788079470199,0.34,217,61,"2004-11-11 23:33:14"
2,59036,99,0.5,1,NA,0,480,27,"2008-03-13 20:58:09"
6,117107,32,0.5,1,1,0,114,70,"2006-08-04 16:22:40"
22,271952,185,0.136363636363636,2,0.833333333333333,0.416666666666667,829,11,"2004-11-11 23:33:14"
21,134077,15,0.166666666666667,3,0.461538461538462,0.333333333333333,686,17,"2007-06-29 17:07:32"
17,121636,177,0.0583333333333333,2,0.260869565217391,0,417,112,"2007-12-27 00:05:04"
4,41220,85,0.25,2,0,0,139,28,"2009-07-15 03:46:03"
14,295331,84,0.179487179487179,2,0.888888888888889,0.615384615384615,872,251,"2004-11-11 23:33:14"
26,104176,28,0.476190476190476,3,0.75,0.857142857142857,16,12,"2007-12-15 08:13:16"
60,219195,94,0.061491935483871,2,0.223776223776224,0.46875,1151,135,"2004-11-11 23:33:14"
34,115355,54,0.154545454545455,3,0.552631578947368,0.363636363636364,467,12,"2008-03-13 20:58:09"
32,65437,65,0.366666666666667,4,0.684210526315789,0.8,46,19,"2008-01-14 00:00:20"
35,212746,75,0.20952380952381,4,0.646706586826347,0.733333333333333,227,52,"2006-06-07 15:38:21"
33,64524,95,0.133333333333333,4,0.308411214953271,0.666666666666667,732,27,"2007-08-27 23:01:51"
8,60744,17,0.75,2,1,1,414,1,"2008-03-13 20:58:09"
1,3224644,6,0.5,1,NA,0,243,70,"2007-02-08 16:49:09"
43,323111,96,0.102941176470588,3,0.210526315789474,0.411764705882353,89,36,"2005-04-06 01:15:36"
42,67166,183,0.0615942028985507,5,0.692307692307692,0.208333333333333,675,18,"2007-08-09 22:31:49"
23,1361163,65,0.142857142857143,3,0.456521739130435,0.357142857142857,892,57,"2004-11-11 23:33:14"
35,55798,56,0.20952380952381,3,0.761194029850746,0.666666666666667,42,31,"2009-03-22 17:34:24"
33,64416,148,0.0857142857142857,3,0.375,0.333333333333333,429,122,"2004-11-11 23:33:14"
2,185171,16,0.5,1,NA,0,12,6,"2009-09-22 05:32:02"
8,499959,6,0.5,1,NA,0,6,1,"2006-01-31 03:23:29"
20,146240,102,0.174242424242424,2,0.867469879518072,0.833333333333333,547,388,"2005-09-30 14:59:51"
10,371155,144,0.0833333333333333,2,0.166666666666667,0,20,5,"2009-04-30 10:48:03"
7,316081,150,0.133333333333333,1,0,0,684,12,"2006-01-09 15:56:28"
1,114097,35,0.5,1,NA,0,50,21,"2009-04-07 22:09:00"
5,337310,222,0.583333333333333,3,1,1,1105,33,"2005-03-05 18:34:13"
77,68937,141,0.124183006535948,3,0.39344262295082,0.555555555555556,497,69,"2007-09-01 19:59:34"
18,1237873,11,0.410714285714286,3,0.698630136986301,1,14,6,"2009-04-22 12:55:31"
0,76588,28,NA,0,NA,NA,141,60,"2008-09-09 14:12:08"
7,142824,54,0.3,2,0.375,0,124,56,"2008-04-24 01:42:09"
15,712950,199,0.133333333333333,3,0.230769230769231,0.3,1044,180,"2006-08-12 04:05:24"
2,446811,33,NA,0,NA,NA,28,13,"2007-03-12 22:45:27"
1,454574,310,NA,0,NA,NA,738,416,"2006-08-29 21:49:40"
21,137909,89,0.136363636363636,2,0.882352941176471,0.416666666666667,99,38,"2006-07-15 22:25:47"
11,151869,15,0.333333333333333,3,0,0,27,13,"2008-01-21 20:02:19"
5,184639,41,0.25,1,NA,0,332,41,"2008-02-27 03:24:05"
48,389742,78,0.111666666666667,3,0.440721649484536,0.64,408,2,"2005-07-21 09:12:46"
29,118393,21,0.533333333333333,2,0.75,0.833333333333333,5,3,"2007-02-20 21:51:48"
2,65346,6,NA,0,NA,NA,4,0,"2006-02-27 14:03:56"
20,166349,90,0.233333333333333,2,0.696428571428571,0.6,289,226,"2007-12-27 20:15:07"
8,280053,100,0.2,1,1,0,434,60,"2008-02-04 22:07:15"
0,388223,9,NA,0,NA,NA,269,54,"2006-02-18 00:37:44"
8,273767,56,0.5,2,0.6,0.75,38,26,"2008-09-12 15:23:14"
31,439168,221,0.104166666666667,3,0.661764705882353,0.4375,1043,178,"2006-08-28 18:09:15"
37,101538,55,0.633333333333333,2,0.727272727272727,1,169,81,"2006-07-27 21:16:45"
15,163327,142,0.266666666666667,2,0.75,0.5,85,18,"2009-02-04 19:12:17"
40,223846,50,0.0427350427350427,2,0.00917431192660551,0.111111111111111,34,10,"2006-05-03 09:03:31"
77,222406,92,0.197368421052632,3,0.452436194895592,0.8,1333,0,"2004-11-11 23:33:14"
10,119702,162,0.233333333333333,1,1,0.666666666666667,386,154,"2008-09-24 23:59:11"
0,201895,12,NA,0,NA,NA,336,22,"2005-08-09 21:05:03"
29,73711,94,0.120879120879121,4,0.384615384615385,0.214285714285714,573,30,"2007-10-08 14:47:53"
9,56822,33,0.177777777777778,2,0.818181818181818,0.5,840,11,"2007-08-09 22:31:49"
33,72853,34,0.21969696969697,2,0.4,0.666666666666667,14,7,"2006-12-25 01:15:14"
59,105900,19,0.106617647058824,2,0.147887323943662,0.294117647058824,93,25,"2007-07-10 02:01:28"
48323,83824,8790,0.00226985495278178,6,0.109552536650153,0.686662272028126,208,32,"2005-08-25 16:46:23"
15,136552,156,0.152777777777778,2,0.6,0.333333333333333,310,11,"2008-05-14 00:07:10"
13,484328,174,0.1,1,0.130434782608696,0,85,51,"2008-01-21 10:19:13"
13,126375,116,0.0909090909090909,2,0.666666666666667,0.25,544,94,"2007-05-14 05:49:55"
40,121181,26,0.3,3,0.531645569620253,0.7,66,65,"2007-05-14 15:52:13"
1,118234,21,0.5,1,NA,0,287,13,"2008-03-13 20:58:09"
1,8,3,0.5,1,NA,0,93,0,"2009-10-05 09:21:26"
112,112332,72,0.0638138138138138,4,0.383233532934132,0.324324324324324,398,107,"2007-11-20 03:28:42"
106,45371,39,0.15,3,0.414507772020725,0.64,97,93,"2007-05-02 10:24:16"
110,95754,82,0.0675675675675676,3,0.211034482758621,0.473684210526316,60,32,"2005-06-02 14:19:16"
23,74100,24,0.4,3,0.786407766990291,0.909090909090909,1251,0,"2004-11-11 23:33:14"
42,118232,113,0.161904761904762,4,0.624,0.6,330,198,"2007-04-27 10:38:22"
27,109457,69,0.087719298245614,3,0.28,0.368421052631579,142,127,"2009-02-26 18:04:22"
71,64459,115,0.0383838383838384,2,0.146875,0.2,294,149,"2008-07-07 02:08:13"
10,94877,31,0.160714285714286,4,0,0,355,0,"2007-02-02 01:25:50"
41,274166,99,0.06,3,0.087378640776699,0.24,544,135,"2007-11-10 00:10:04"
47,208255,88,0.102766798418972,4,0.551020408163265,0.565217391304348,146,4,"2006-10-07 20:27:03"
169,32390,40,0.0570824524312896,4,0.422788605697151,0.272727272727273,21,13,"2009-01-23 07:22:22"
1,58132,35,NA,0,NA,NA,72,21,"2006-02-21 19:21:56"
130,116739,83,0.0826612903225806,5,0.315789473684211,0.53125,360,231,"2008-03-22 19:59:06"
178,122482,128,0.0562943262411348,3,0.293506493506493,0.395833333333333,1625,175,"2004-11-11 23:33:14"
37,130117,56,0.230769230769231,2,0.551351351351351,0.857142857142857,394,105,"2006-02-14 23:44:03"
54,58045,126,0.0383244206773619,4,0.166666666666667,0.176470588235294,257,235,"2007-10-03 21:10:51"
26,252255,30,0.120879120879121,2,0.168539325842697,0.428571428571429,141,3,"2007-08-30 05:10:16"
